source,target
6364879017,6364879012
6364879012,6364879017
6364879004,2875606126
2875606126,6364879004
2875606126,6372332791
6372332791,2875606126
6372332791,6372332787
6372332787,6372332791
6372332787,2875606127
2875606127,6372332787
2875606127,6372332788
6372332788,2875606127
6372332788,6364879005
6364879005,6372332788
6364879005,6372332789
6372332789,6364879005
6372332789,6364879006
6364879006,6372332789
6364879006,6372332790
6372332790,6364879006
6372332790,6364879007
6364879007,6372332790
6364879007,2875606128
2875606128,6364879007
2875606128,2875606129
2875606129,2875606128
2875606129,6364879008
6364879008,2875606129
6364879008,7436318783
7436318783,6364879008
7436318783,6364879009
6364879009,7436318783
6364879009,6364879010
6364879010,6364879009
6364879010,6364879011
6364879011,6364879010
6364879011,6364879012
6364879012,6364879011
2540738475,6364879018
6364879018,2540738475
6364879018,2875606119
2875606119,6364879018
2888466056,2888466063
2888466063,2888466056
2888466063,6443946175
6443946175,2888466063
6443946175,2888466064
2888466064,6443946175
2888466064,2888466057
2888466057,2888466064
2888466057,6371399035
6371399035,2888466057
6371399035,2888466058
2888466058,6371399035
2888466058,2888466059
2888466059,2888466058
2888466059,2888466060
2888466060,2888466059
2888466061,2888466062
2888466062,2888466061
2888466062,2888466063
2888466063,2888466062
2888466064,2888466065
2888466065,2888466064
2888466065,2888466066
2888466066,2888466065
2888466067,4808895047
4808895047,2888466067
4808895047,5555073759
5555073759,4808895047
5555073759,566547827
566547827,5555073759
2938717142,6580961452
6580961452,2938717142
6580961452,2938717143
2938717143,6580961452
2938717143,6580961451
6580961451,2938717143
6580961451,6580961450
6580961450,6580961451
6580961450,6580961449
6580961449,6580961450
6580961449,6580961448
6580961448,6580961449
6580961448,6580961447
6580961447,6580961448
6580961447,2938717139
2938717139,6580961447
30030182,6370591464
6370591464,30030182
6370591464,6370591465
6370591465,6370591464
6370591465,8527010488
8527010488,6370591465
8527010488,30030180
30030180,8527010488
2875606101,6364594183
6364594183,2875606101
6364594183,2875605795
2875605795,6364594183
2875605795,2468884223
2468884223,2875605795
2468884223,6364594184
6364594184,2468884223
56232723,4007388989
4007388989,56232723
4007388989,2875606112
2875606112,4007388989
2875606112,6287480273
6287480273,2875606112
6287480273,30986871
30986871,6287480273
30986871,6512877509
6512877509,30986871
6512877509,2841857593
2841857593,6512877509
2841857593,2875606110
2875606110,2841857593
2875606110,56230784
56230784,2875606110
56230784,2875606101
2875606101,56230784
566542337,2999417275
2999417275,566542337
565304919,296111410
296111410,565304919
296111410,6353497518
6353497518,296111410
6353497518,2841857595
2841857595,6353497518
2841857595,5552396293
5552396293,2841857595
5552396293,56236174
56236174,5552396293
56236174,6353497521
6353497521,56236174
6353497521,6353497520
6353497520,6353497521
6353497520,56238137
56238137,6353497520
56238137,56232723
56232723,56238137
2999417277,6580806308
6580806308,2999417277
6580806308,3385470162
3385470162,6580806308
3385470162,6580806307
6580806307,3385470162
6580806307,6580806306
6580806306,6580806307
6580806306,6580806305
6580806305,6580806306
6580806305,6580806304
6580806304,6580806305
6580806304,3421777547
3421777547,6580806304
3421777547,2402563434
2402563434,3421777547
2402563434,2402563437
2402563437,2402563434
2402563437,6580806303
6580806303,2402563437
6580806303,3764870386
3764870386,6580806303
3764870386,2402563436
2402563436,3764870386
2402563436,6580806302
6580806302,2402563436
6580806302,2402563439
2402563439,6580806302
2402563439,6580806301
6580806301,2402563439
6580806301,2402556591
2402556591,6580806301
280120751,504962123
504962123,280120751
504962123,504962175
504962175,504962123
504962175,1295903343
1295903343,504962175
1295903343,9136732823
9136732823,1295903343
9136732823,566902296
566902296,9136732823
566902296,5555073770
5555073770,566902296
5555073770,6580961467
6580961467,5555073770
6580961467,6580961466
6580961466,6580961467
6580961466,296110936
296110936,6580961466
296110936,6287525017
6287525017,296110936
6287525017,658988624
658988624,6287525017
658988624,56238136
56238136,658988624
566601518,6370531306
6370531306,566601518
6370531306,1284303734
1284303734,6370531306
1284303734,282040560
282040560,1284303734
282040560,282040654
282040654,282040560
282040654,504962089
504962089,282040654
504962089,6372331348
6372331348,504962089
6372331348,504962114
504962114,6372331348
504962114,566902294
566902294,504962114
566902294,504962123
504962123,566902294
504962123,504962133
504962133,504962123
1295903341,566902277
566902277,1295903341
2468942132,504962322
504962322,2468942132
504962322,3011892147
3011892147,504962322
3011892147,280122441
280122441,3011892147
280122441,1284303806
1284303806,280122441
1284303806,6372350774
6372350774,1284303806
6372350774,5535975913
5535975913,6372350774
504962322,6370531305
6370531305,504962322
6370531305,566601518
566601518,6370531305
566902282,1164614479
1164614479,566902282
1164614479,7730910520
7730910520,1164614479
7730910520,566601015
566601015,7730910520
566902282,2468942132
2468942132,566902282
3068173414,3068173416
3068173416,3068173414
3068173416,3068173418
3068173418,3068173416
3068173418,6370265436
6370265436,3068173418
6370265436,3068173419
3068173419,6370265436
3068173419,6370266294
6370266294,3068173419
6370266294,6370265437
6370265437,6370266294
6370265437,6370266295
6370266295,6370265437
6370266295,3068173423
3068173423,6370266295
3068173423,3068173421
3068173421,3068173423
3068173421,3068173422
3068173422,3068173421
280120815,8527067063
8527067063,280120815
8527067063,8527140565
8527140565,8527067063
8527140565,566547958
566547958,8527140565
566547958,280120823
280120823,566547958
30201063,3508430464
3508430464,30201063
3508430464,6367281276
6367281276,3508430464
6367281276,30215038
30215038,6367281276
30986953,6580757717
6580757717,30986953
6580757717,30986952
30986952,6580757717
30986952,2406353640
2406353640,30986952
2406353640,30986951
30986951,2406353640
30986951,6580757718
6580757718,30986951
6580757718,2406353641
2406353641,6580757718
2406353641,30986596
30986596,2406353641
30986596,6583000977
6583000977,30986596
6583000977,6583000976
6583000976,6583000977
6583000976,2406353644
2406353644,6583000976
2406353644,30986950
30986950,2406353644
30986950,6580757719
6580757719,30986950
6580757719,6580757720
6580757720,6580757719
6580757720,30986949
30986949,6580757720
30986949,2406353642
2406353642,30986949
2406353642,6580757713
6580757713,2406353642
6580757713,30986948
30986948,6580757713
30986948,6580757712
6580757712,30986948
6580757712,30986956
30986956,6580757712
30986956,6580961444
6580961444,30986956
6580961444,6580757711
6580757711,6580961444
6580757711,30986955
30986955,6580757711
3590900165,6372262538
6372262538,3590900165
6372262538,6372262539
6372262539,6372262538
6372262539,3590900164
3590900164,6372262539
3590900164,3590900163
3590900163,3590900164
3590900166,3590900167
3590900167,3590900166
3590911091,3590911090
3590911090,3590911091
3590911090,5552457018
5552457018,3590911090
5552457018,3590911089
3590911089,5552457018
3590911089,3590908064
3590908064,3590911089
3590908064,7935858090
7935858090,3590908064
7935858090,3590911088
3590911088,7935858090
1295903337,3590908063
3590908063,1295903337
3590908063,3590908064
3590908064,3590908063
30121683,3740165599
3740165599,30121683
3740165601,6372331338
6372331338,3740165601
6372331338,6372331337
6372331337,6372331338
6372331337,3740165602
3740165602,6372331337
3740165602,3740165603
3740165603,3740165602
3740165603,6372331339
6372331339,3740165603
6372331339,3740165604
3740165604,6372331339
3764870386,3764870387
3764870387,3764870386
3764870387,3764870388
3764870388,3764870387
3764870388,6372331351
6372331351,3764870388
6372331351,3764870389
3764870389,6372331351
3764870389,6372331350
6372331350,3764870389
6372331350,3764870390
3764870390,6372331350
3764870390,3764870391
3764870391,3764870390
3767640323,6172933717
6172933717,3767640323
3767640324,6807517140
6807517140,3767640324
6807517140,30215002
30215002,6807517140
1295903341,1295903347
1295903347,1295903341
1295903347,1295903354
1295903354,1295903347
1295903354,1295903328
1295903328,1295903354
1295903328,3590911088
3590911088,1295903328
3590911088,1295903345
1295903345,3590911088
1295903345,5555073766
5555073766,1295903345
5555073766,5555073936
5555073936,5555073766
5555073936,1295903357
1295903357,5555073936
1295903357,1295903336
1295903336,1295903357
1295903336,1295903343
1295903343,1295903336
1295903343,6369752219
6369752219,1295903343
3385470162,5555073762
5555073762,3385470162
5555073762,5555073761
5555073761,5555073762
5555073761,1295903341
1295903341,5555073761
4007384182,4007384183
4007384183,4007384182
2468866227,5555073738
5555073738,2468866227
5555073738,4007384188
4007384188,5555073738
4007388989,2468884242
2468884242,4007388989
4007388991,7485245561
7485245561,4007388991
7485245561,7485366926
7485366926,7485245561
7485366926,4007388992
4007388992,7485366926
4007388993,7485366927
7485366927,4007388993
7485366927,4007388991
4007388991,7485366927
4007388995,4007388996
4007388996,4007388995
4012174908,4012174909
4012174909,4012174908
4012174909,4012174910
4012174910,4012174909
4012174910,6372359586
6372359586,4012174910
6372359586,4012174911
4012174911,6372359586
4012174911,6372359587
6372359587,4012174911
6372359587,4012174912
4012174912,6372359587
4012174912,4012174913
4012174913,4012174912
4012174913,4012174914
4012174914,4012174913
4012174909,4012174915
4012174915,4012174909
4012174915,6372359589
6372359589,4012174915
6372359589,6372359588
6372359588,6372359589
6372359588,4012174917
4012174917,6372359588
4012174917,4012174914
4012174914,4012174917
4012174914,8523503709
8523503709,4012174914
8523503709,4012174916
4012174916,8523503709
4012174917,4012174918
4012174918,4012174917
4012174918,4012174919
4012174919,4012174918
4012174919,4012174920
4012174920,4012174919
280122535,3590900166
3590900166,280122535
3590900166,504962089
504962089,3590900166
504962089,6807551639
6807551639,504962089
6807551639,6370390608
6370390608,6807551639
6370260951,6287443406
6287443406,6370260951
6287443406,1284303728
1284303728,6287443406
1284303728,6572436603
6572436603,1284303728
6572436603,4102502808
4102502808,6572436603
4102502808,6370390608
6370390608,4102502808
6370390608,280120749
280120749,6370390608
280120749,6285681769
6285681769,280120749
6285681769,6287443407
6287443407,6285681769
6287443407,4102502810
4102502810,6287443407
4792408362,4792408363
4792408363,4792408362
4792408363,4792408377
4792408377,4792408363
4792408377,4792408364
4792408364,4792408377
4792408364,4792408365
4792408365,4792408364
4792408365,4792408366
4792408366,4792408365
4792408367,4792408372
4792408372,4792408367
4792408372,4792408368
4792408368,4792408372
4792408368,4792408378
4792408378,4792408368
4792408378,4792408369
4792408369,4792408378
4792408369,4792408370
4792408370,4792408369
4792408370,4792408371
4792408371,4792408370
4792408371,4792408372
4792408372,4792408371
4792408362,4792408373
4792408373,4792408362
4792408373,4792408374
4792408374,4792408373
4792408374,4792408363
4792408363,4792408374
4792408375,4792408376
4792408376,4792408375
4792408376,4792408367
4792408367,4792408376
4792408375,4792408374
4792408374,4792408375
4792408377,4792408378
4792408378,4792408377
4007384188,3643216879
3643216879,4007384188
8523024812,8523024813
8523024813,8523024812
8523024813,8523024814
8523024814,8523024813
8523024814,5002537429
5002537429,8523024814
5002537429,8523024807
8523024807,5002537429
8523024807,5002542785
5002542785,8523024807
5002542785,6372024905
6372024905,5002542785
6372024905,5002537423
5002537423,6372024905
5002537423,6372024906
6372024906,5002537423
6372024906,6372024907
6372024907,6372024906
6372024907,5002537427
5002537427,6372024907
5002537427,6372024908
6372024908,5002537427
6372024908,5002537425
5002537425,6372024908
5002537425,5002537428
5002537428,5002537425
5002537428,6372024902
6372024902,5002537428
6372024902,6372024903
6372024903,6372024902
6372024903,6372024900
6372024900,6372024903
6372024900,6372024901
6372024901,6372024900
6372024901,6372024899
6372024899,6372024901
6372024899,5002537422
5002537422,6372024899
5002537422,6372024904
6372024904,5002537422
6372024904,5002537421
5002537421,6372024904
5002537421,5002537424
5002537424,5002537421
5002537424,6372262540
6372262540,5002537424
6372262540,6372262541
6372262541,6372262540
6372262541,5002537426
5002537426,6372262541
5002537426,30498519
30498519,5002537426
30987752,290884257
290884257,30987752
290884257,30986953
30986953,290884257
1213110815,5378551381
5378551381,1213110815
5378551381,5378551382
5378551382,5378551381
5378551382,5378551383
5378551383,5378551382
5378551383,5378551384
5378551384,5378551383
5378551384,5378551385
5378551385,5378551384
5378552115,1213110797
1213110797,5378552115
1213110797,6367863445
6367863445,1213110797
6367863445,6367281275
6367281275,6367863445
6367281275,6367281274
6367281274,6367281275
6367281274,30295177
30295177,6367281274
30295177,5426483320
5426483320,30295177
762565781,6372469810
6372469810,762565781
5482420889,5482420883
5482420883,5482420889
5482420883,5482420882
5482420882,5482420883
5482420882,5482420881
5482420881,5482420882
6372469810,5482420892
5482420892,6372469810
5482420892,6372350781
6372350781,5482420892
6372350781,6372350780
6372350780,6372350781
6372350780,5482420891
5482420891,6372350780
5482420891,5482420890
5482420890,5482420891
5482420890,6372350779
6372350779,5482420890
6372350779,5482420889
5482420889,6372350779
5482420889,5482420888
5482420888,5482420889
5482420888,6372350778
6372350778,5482420888
6372350778,6372350777
6372350777,6372350778
6372350777,5482420887
5482420887,6372350777
5482420887,5482420886
5482420886,5482420887
5482420886,5482420885
5482420885,5482420886
5482420885,5482420884
5482420884,5482420885
5482420884,6372469810
6372469810,5482420884
5496667746,6367936098
6367936098,5496667746
6367936098,5496667751
5496667751,6367936098
5496667751,5496667747
5496667747,5496667751
5496667747,8577507561
8577507561,5496667747
8577507561,8577507559
8577507559,8577507561
8577507559,566549389
566549389,8577507559
566549389,30986859
30986859,566549389
30986859,2475749005
2475749005,30986859
2475749005,293064950
293064950,2475749005
293064950,30986873
30986873,293064950
30986873,566549396
566549396,30986873
566549396,7843839190
7843839190,566549396
7843839190,293064870
293064870,7843839190
293064870,5496667755
5496667755,293064870
5496667755,291531124
291531124,5496667755
291531124,8555798094
8555798094,291531124
8555798094,30986860
30986860,8555798094
30986860,482997552
482997552,30986860
482997552,290885437
290885437,482997552
290885437,6370270057
6370270057,290885437
6370270057,6367253489
6367253489,6370270057
6367253489,6513608121
6513608121,6367253489
6513608121,290885348
290885348,6513608121
290885348,7843839197
7843839197,290885348
7843839197,30986861
30986861,7843839197
30986861,5496667759
5496667759,30986861
5496667759,282040254
282040254,5496667759
282040254,6367876753
6367876753,282040254
6367876753,6367876754
6367876754,6367876753
6367876754,6367876755
6367876755,6367876754
6367876755,6367876756
6367876756,6367876755
6367876756,282040251
282040251,6367876756
5496667754,6369918321
6369918321,5496667754
6369918321,282040047
282040047,6369918321
282040047,5496667749
5496667749,282040047
5496667749,6367936101
6367936101,5496667749
6367936101,5496667744
5496667744,6367936101
5496667744,6370546332
6370546332,5496667744
6370546332,6367936100
6367936100,6370546332
6367936100,5496667750
5496667750,6367936100
5496667750,5496667753
5496667753,5496667750
5496667753,6367876752
6367876752,5496667753
6367876752,6367936099
6367936099,6367876752
6367936099,5496667748
5496667748,6367936099
482997552,6367936090
6367936090,482997552
6367936090,6367936092
6367936092,6367936090
6367936092,6367936091
6367936091,6367936092
6367936091,293064864
293064864,6367936091
293064864,6367936093
6367936093,293064864
6367936093,6367936094
6367936094,6367936093
6367936094,30986601
30986601,6367936094
30986601,30986655
30986655,30986601
482997530,291531117
291531117,482997530
291531117,282040046
282040046,291531117
282040046,5496667754
5496667754,282040046
566549111,6353497527
6353497527,566549111
6353497527,30986872
30986872,6353497527
30986872,482997530
482997530,30986872
1395093439,1395093415
1395093415,1395093439
1395093415,1395093421
1395093421,1395093415
1395093421,1395093430
1395093430,1395093421
1395093430,6334810941
6334810941,1395093430
6334810941,1395093432
1395093432,6334810941
1395093432,6287504441
6287504441,1395093432
6287504441,2475749007
2475749007,6287504441
30986883,1398645759
1398645759,30986883
1398645759,6287504432
6287504432,1398645759
6287504432,56234276
56234276,6287504432
56234276,641079381
641079381,56234276
641079381,1398645758
1398645758,641079381
1398645758,6287504433
6287504433,1398645758
6287504433,56234403
56234403,6287504433
56234403,1398645760
1398645760,56234403
1398645760,56234575
56234575,1398645760
56234575,2475749007
2475749007,56234575
282039901,6353429113
6353429113,282039901
6353429113,6353429114
6353429114,6353429113
6353429114,282040204
282040204,6353429114
282040204,282039910
282039910,282040204
5496786759,5496786760
5496786760,5496786759
1455718287,6370753405
6370753405,1455718287
6370753405,6370753407
6370753407,6370753405
6370753407,6370753406
6370753406,6370753407
6370753406,5496786761
5496786761,6370753406
5552396292,5552396294
5552396294,5552396292
5552396294,5552396293
5552396293,5552396294
5552396294,5552396295
5552396295,5552396294
5552467810,6372350773
6372350773,5552467810
6372350773,8522885483
8522885483,6372350773
8522885483,8522885482
8522885482,8522885483
8522885482,6580724733
6580724733,8522885482
5555073725,5555073726
5555073726,5555073725
5555073726,5555073727
5555073727,5555073726
5555073727,5555073728
5555073728,5555073727
5555073728,6580915441
6580915441,5555073728
6580915441,6580915440
6580915440,6580915441
6580915440,6580915439
6580915439,6580915440
6580915439,56237655
56237655,6580915439
5555073734,2938717139
2938717139,5555073734
2938717139,6580801481
6580801481,2938717139
6580801481,6580801482
6580801482,6580801481
6580801482,6580801483
6580801483,6580801482
6580801483,566902291
566902291,6580801483
566902291,6369513617
6369513617,566902291
6369513617,6580801484
6580801484,6369513617
6580801484,6580819485
6580819485,6580801484
6580819485,6580819486
6580819486,6580819485
6580819486,6369752218
6369752218,6580819486
6369752218,566902290
566902290,6369752218
566902290,5555073749
5555073749,566902290
282040656,5555073736
5555073736,282040656
5555073736,6580818936
6580818936,5555073736
6580818936,6580818935
6580818935,6580818936
6580818935,6580818934
6580818934,6580818935
6580818934,5555073737
5555073737,6580818934
5555073737,6580818933
6580818933,5555073737
6580818933,6580818932
6580818932,6580818933
6580818932,6580818931
6580818931,6580818932
6580818931,6580818930
6580818930,6580818931
6580818930,6580818929
6580818929,6580818930
6580818929,6580818928
6580818928,6580818929
6580818928,6580818927
6580818927,6580818928
6580818927,6580818926
6580818926,6580818927
6580818926,6287525017
6287525017,6580818926
6287525017,6287525016
6287525016,6287525017
6287525016,6371399036
6371399036,6287525016
6371399036,6371399037
6371399037,6371399036
6371399037,6511975665
6511975665,6371399037
6511975665,5555073738
5555073738,6511975665
5555073738,6371399042
6371399042,5555073738
6371399042,6371399043
6371399043,6371399042
6371399043,5555073739
5555073739,6371399043
5555073749,566902289
566902289,5555073749
5555073754,5555073760
5555073760,5555073754
5555073760,5555073756
5555073756,5555073760
5555073756,6369381744
6369381744,5555073756
6369381744,5555073757
5555073757,6369381744
5555073757,5555073758
5555073758,5555073757
5555073758,6369381751
6369381751,5555073758
2888466056,6372056968
6372056968,2888466056
6372056968,5555073754
5555073754,6372056968
5555073754,280120816
280120816,5555073754
504962371,2888466056
2888466056,504962371
5555073769,6580757722
6580757722,5555073769
5555073769,5555073771
5555073771,5555073769
5555073771,6580961461
6580961461,5555073771
6580961461,5555073772
5555073772,6580961461
5555073772,6580961460
6580961460,5555073772
6580961460,5555073773
5555073773,6580961460
6369381754,5555073786
5555073786,6369381754
5555073786,5555073785
5555073785,5555073786
5555073785,6287386791
6287386791,5555073785
6287386791,6512005941
6512005941,6287386791
6512005941,5555073784
5555073784,6512005941
5555073784,569927955
569927955,5555073784
2713511154,280122465
280122465,2713511154
1295903349,6580761705
6580761705,1295903349
6580761705,6580761704
6580761704,6580761705
6580761704,5555073934
5555073934,6580761704
5555073934,6580761703
6580761703,5555073934
6580761703,6580761700
6580761700,6580761703
6580761700,5555073935
5555073935,6580761700
5555073935,6580761702
6580761702,5555073935
6580761702,6580761701
6580761701,6580761702
6580761701,5555073936
5555073936,6580761701
5555073937,1295903349
1295903349,5555073937
1295903349,280122535
280122535,1295903349
280122535,504962211
504962211,280122535
504962211,504962271
504962271,504962211
504962271,1284303767
1284303767,504962271
1284303767,566902277
566902277,1284303767
566902277,566902282
566902282,566902277
1295903357,5555073939
5555073939,1295903357
5555073939,6580761706
6580761706,5555073939
6580761706,5555073940
5555073940,6580761706
5555073940,5555073941
5555073941,5555073940
5555073941,6580761707
6580761707,5555073941
6580761707,5555073942
5555073942,6580761707
5555073942,5555073937
5555073937,5555073942
5555073949,5555073950
5555073950,5555073949
5555073950,6370390596
6370390596,5555073950
6370390596,5555073951
5555073951,6370390596
5555073951,5555073952
5555073952,5555073951
5555073952,5555073953
5555073953,5555073952
5555073953,5555073954
5555073954,5555073953
5555073954,5555073955
5555073955,5555073954
5555073955,5555073956
5555073956,5555073955
5555073978,7935858086
7935858086,5555073978
7935858086,7357403573
7357403573,7935858086
7357403573,3590900165
3590900165,7357403573
3590900165,2469958655
2469958655,3590900165
2469958655,8585144353
8585144353,2469958655
8585144353,6367961372
6367961372,8585144353
6367961372,2469958664
2469958664,6367961372
5555073978,1223521414
1223521414,5555073978
1223521414,2469958669
2469958669,1223521414
6369381758,8332547853
8332547853,6369381758
8332547853,8332547854
8332547854,8332547853
8332547854,6367244050
6367244050,8332547854
6367244050,6396673700
6396673700,6367244050
6396673700,2488917717
2488917717,6396673700
2488917717,6511884673
6511884673,2488917717
6511884673,6367961371
6367961371,6511884673
6367961371,6367961370
6367961370,6367961371
6367961370,6369949516
6369949516,6367961370
6369949516,569927901
569927901,6369949516
5555074003,5555074004
5555074004,5555074003
4007388992,4007384183
4007384183,4007388992
4007384183,2713511160
2713511160,4007384183
5555074038,5555074039
5555074039,5555074038
5555074040,5555074041
5555074041,5555074040
5555074041,5555074039
5555074039,5555074041
5555074039,5555074042
5555074042,5555074039
5555074042,6367749395
6367749395,5555074042
6367749395,6367749396
6367749396,6367749395
6367749396,6367749397
6367749397,6367749396
6367749397,6367749398
6367749398,6367749397
6367749398,5555074043
5555074043,6367749398
5555074043,5555074044
5555074044,5555074043
5555074044,6367749399
6367749399,5555074044
6367749399,6367749400
6367749400,6367749399
6367749400,5555074045
5555074045,6367749400
5555074072,6369992445
6369992445,5555074072
5570478185,5570478186
5570478186,5570478185
5570478186,5570478187
5570478187,5570478186
5570478187,5570478188
5570478188,5570478187
2468887148,6172933731
6172933731,2468887148
6172933731,6369949515
6369949515,6172933731
6369949515,2468887149
2468887149,6369949515
2468887149,2468887150
2468887150,2468887149
2468887150,569927899
569927899,2468887150
6172933737,6172933738
6172933738,6172933737
6172933738,6172933739
6172933739,6172933738
6172933739,6172933740
6172933740,6172933739
6172933744,6172933745
6172933745,6172933744
6172933745,6172933746
6172933746,6172933745
6172933746,6567770169
6567770169,6172933746
6567770169,6172933747
6172933747,6567770169
6172933747,30498530
30498530,6172933747
30498530,6172933748
6172933748,30498530
6172933748,6172933749
6172933749,6172933748
6172933749,6172933750
6172933750,6172933749
6172933750,6172933732
6172933732,6172933750
2473361500,260571131
260571131,2473361500
260571131,2473361506
2473361506,260571131
2473361506,2473361516
2473361516,2473361506
2473361516,2473361528
2473361528,2473361516
2473361528,6363811534
6363811534,2473361528
6363811534,2473361543
2473361543,6363811534
2473361543,2473361552
2473361552,2473361543
2473361552,2473361554
2473361554,2473361552
2473361554,6363811532
6363811532,2473361554
6363811532,6363811531
6363811531,6363811532
6363811531,30987752
30987752,6363811531
566902289,2888466066
2888466066,566902289
2888466066,2888466067
2888466067,2888466066
2888466067,2888466061
2888466061,2888466067
2888466061,504962371
504962371,2888466061
566902289,2888466058
2888466058,566902289
2888466058,6372546431
6372546431,2888466058
6372546431,566547958
566547958,6372546431
6285582467,6285582466
6285582466,6285582467
6285582466,6285582465
6285582465,6285582466
6285582465,6285582470
6285582470,6285582465
6285582463,6285582462
6285582462,6285582463
6285582462,6285582461
6285582461,6285582462
6285582461,6285582460
6285582460,6285582461
6285582460,6285582459
6285582459,6285582460
6572436438,6285582467
6285582467,6572436438
6285582465,6285582464
6285582464,6285582465
6285582470,6285582459
6285582459,6285582470
6285582459,6285582463
6285582463,6285582459
6285582463,6285582469
6285582469,6285582463
6285582469,6285582464
6285582464,6285582469
6285582464,6285582468
6285582468,6285582464
6285582468,6285582467
6285582467,6285582468
6285681769,6572436603
6572436603,6285681769
6572436603,6572436438
6572436438,6572436603
2713511154,3715965268
3715965268,2713511154
8332547862,6287386791
6287386791,8332547862
6287386791,8332547864
8332547864,6287386791
8332547864,2488917714
2488917714,8332547864
1295903339,566902282
566902282,1295903339
6287472221,6287472217
6287472217,6287472221
6287472217,6287472216
6287472216,6287472217
6287472216,6367499954
6367499954,6287472216
6367499954,6370616756
6370616756,6367499954
6370616756,6370616755
6370616755,6370616756
6370616755,6370616754
6370616754,6370616755
6370616754,6367499953
6367499953,6370616754
6367499953,6367499952
6367499952,6367499953
6367499952,6287472215
6287472215,6367499952
6287472210,6287472209
6287472209,6287472210
6287472209,6367499950
6367499950,6287472209
6367499950,6287472208
6287472208,6367499950
6287472208,6287472207
6287472207,6287472208
6287472207,6287472206
6287472206,6287472207
6287472206,6287472205
6287472205,6287472206
6287472205,6287472204
6287472204,6287472205
6287472204,6287472203
6287472203,6287472204
6287472203,6287472214
6287472214,6287472203
6287472222,6287472221
6287472221,6287472222
6287472221,6367499951
6367499951,6287472221
6367499951,6287472220
6287472220,6367499951
6287472220,6287472219
6287472219,6287472220
6287472219,8527140572
8527140572,6287472219
8527140572,8505827071
8505827071,8527140572
6287480274,6287480273
6287480273,6287480274
6287504432,6287504431
6287504431,6287504432
6287504434,6287504433
6287504433,6287504434
6587807653,7087729478
7087729478,6587807653
7087729478,6287504441
6287504441,7087729478
6287504441,6287504437
6287504437,6287504441
6287504437,6287504434
6287504434,6287504437
6287504434,6287504440
6287504440,6287504434
6287504440,6287504431
6287504431,6287504440
6287504431,6287504439
6287504439,6287504431
6287504439,6287504438
6287504438,6287504439
2468689489,6287524434
6287524434,2468689489
6287524434,2468689486
2468689486,6287524434
6334810941,6587807661
6587807661,6334810941
6352261986,6352261985
6352261985,6352261986
6352261985,6352261084
6352261084,6352261985
6352261084,6352261083
6352261083,6352261084
6352261083,6455334121
6455334121,6352261083
6455334121,6352261054
6352261054,6455334121
6352261054,6352261082
6352261082,6352261054
6352261082,6352261081
6352261081,6352261082
6352261081,6352261075
6352261075,6352261081
6352261075,6352261076
6352261076,6352261075
6352261076,6352261077
6352261077,6352261076
6352261077,6352261078
6352261078,6352261077
6352261078,6352261079
6352261079,6352261078
6352261079,6352261080
6352261080,6352261079
6352261080,30498667
30498667,6352261080
291530987,6353429174
6353429174,291530987
6353429174,6353429173
6353429173,6353429174
6353429173,6353429172
6353429172,6353429173
6353429172,6353429171
6353429171,6353429172
6353429171,6353429170
6353429170,6353429171
30986875,6367627906
6367627906,30986875
6367627906,2475749039
2475749039,6367627906
2475749039,6353497530
6353497530,2475749039
6353497530,1026792483
1026792483,6353497530
1026792449,6353497487
6353497487,1026792449
6353497487,2475749015
2475749015,6353497487
2475749015,6353497489
6353497489,2475749015
6353497489,290885165
290885165,6353497489
290885165,6353497488
6353497488,290885165
6353497488,1026792574
1026792574,6353497488
30030186,6370260940
6370260940,30030186
6370260940,6370260939
6370260939,6370260940
6370260939,6370260938
6370260938,6370260939
6370260938,8523516630
8523516630,6370260938
8523516630,6370260937
6370260937,8523516630
6370260937,30406073
30406073,6370260937
30406073,7045816103
7045816103,30406073
7045816103,6370260936
6370260936,7045816103
6370260936,6370260935
6370260935,6370260936
6370260935,293108084
293108084,6370260935
293108084,6370260934
6370260934,293108084
6370260934,6372331331
6372331331,6370260934
6372331331,6370260933
6370260933,6372331331
6370260933,30030185
30030185,6370260933
30030185,30406074
30406074,30030185
30406074,6370260932
6370260932,30406074
6370260932,6370260931
6370260931,6370260932
6370260931,6370260930
6370260930,6370260931
6370260930,30406072
30406072,6370260930
30406072,6370260929
6370260929,30406072
6370260929,6370260928
6370260928,6370260929
6370260928,30406076
30406076,6370260928
30406076,6370260927
6370260927,30406076
6370260927,1271121170
1271121170,6370260927
1271121170,6370260926
6370260926,1271121170
6370260926,30406075
30406075,6370260926
30406075,6361965207
6361965207,30406075
6361965207,30406070
30406070,6361965207
56235054,6353429150
6353429150,56235054
6353429150,2491489619
2491489619,6353429150
2491489619,6353429149
6353429149,2491489619
6353429149,7730384970
7730384970,6353429149
7730384970,6353429148
6353429148,7730384970
6353429148,56235055
56235055,6353429148
56235055,480711143
480711143,56235055
6364879016,6364879001
6364879001,6364879016
6364879001,7436318782
7436318782,6364879001
7436318782,2875606125
2875606125,7436318782
2875606125,6364879002
6364879002,2875606125
6364879002,6364879003
6364879003,6364879002
6364879003,6364879004
6364879004,6364879003
5555074045,5555074046
5555074046,5555074045
5555074046,5555074047
5555074047,5555074046
1395081592,6367263666
6367263666,1395081592
6367263666,1395081593
1395081593,6367263666
1026541390,6367736485
6367736485,1026541390
